"var","time","Min.","2.5%","Median","Mean","97.5%","Max."
"InfminI",19.5833333333333,0.00212488408647488,0.00365671283675447,0.00708508788418545,0.00740068719023605,0.0128393414734311,0.0193973649053019
"InfminI",19.6666666666667,0.00208069709863716,0.00359011349956916,0.00697734229294616,0.0072915741744112,0.0126838639422703,0.0191904648595572
"InfminI",19.75,0.00203742886682487,0.0035246842992964,0.00687396050020592,0.00718408563991463,0.0125302688182902,0.0189857709015449
"InfminI",19.8333333333333,0.00199506029487215,0.00345975998615169,0.00676857511358212,0.0070781971766138,0.0123785333319584,0.0187832595513202
"InfminI",19.9166666666667,0.00195357268308604,0.00339603149849658,0.00666661347952638,0.006973884744013,0.0122286349879395,0.018582907576542
"InfminI",20,0.00195357268308604,0.00339603149849658,0.00666661347952638,0.006973884744013,0.0122286349879395,0.018582907576542
"MininfI",0,0,0,0,0,0,0
"MininfI",0.0833333333333333,0.0043692688153676,0.0193616791853633,0.0485723979496374,0.0485956433518135,0.0783755288029726,0.101665932061346
"MininfI",0.166666666666667,0.0132761076224359,0.0392791337367713,0.0904349792342622,0.0903968671233392,0.142615678722979,0.183251610586589
"MininfI",0.2,0.0178008602102928,0.0473055589322517,0.105562314246056,0.105466092165881,0.165204471168494,0.211136686825735
"MininfI",0.25,0.0253901356543476,0.0593383320419525,0.126467463861247,0.126492851842365,0.195225365998495,0.24854041047466
"MininfI",0.333333333333333,0.0396723750328204,0.0791904820757043,0.157970223479824,0.1577724976985,0.238156076286828,0.300596431360283
"MininfI",0.416666666666667,0.0553160449673962,0.0979618198421259,0.185039609375131,0.184963556132845,0.272543232743081,0.341901834897564
"MininfI",0.5,0.0716990826448572,0.116541762058367,0.208931634683908,0.208663947774794,0.300200428662904,0.374467983101466
"MininfI",0.583333333333333,0.0883459673643729,0.134743997409632,0.229592327404257,0.229366922313637,0.325216581763922,0.399925665438798
"MininfI",0.666666666666667,0.104897457249676,0.151328115633548,0.247374794117511,0.24748101307347,0.343978241121803,0.419597358719612
"MininfI",0.75,0.120709456566119,0.167173049182948,0.263241062822275,0.263346106030607,0.360018284953794,0.434555924111826
"MininfI",0.833333333333333,0.134758382844095,0.182062531275914,0.277112526330619,0.277246437488388,0.37322133433389,0.447499148931202
"MininfI",0.916666666666667,0.148180949736528,0.195711107730037,0.289321804487236,0.289420937367061,0.383075315167812,0.45743386728153
"MininfI",1,0.160917113799776,0.208034497283712,0.300043290260869,0.300071552495393,0.3911107741718,0.464883503667428
"MininfI",1.08333333333333,0.172930169217367,0.219746569393262,0.30937601873883,0.309369973817777,0.397645096002127,0.470281101746401
"MininfI",1.16666666666667,0.184201466585227,0.230037619701635,0.317408204206885,0.317463007447599,0.402903492181903,0.473979081626104
"MininfI",1.25,0.194726199765157,0.239839322472296,0.32422273080336,0.324476930902989,0.407185810210021,0.476264861338376
"MininfI",1.33333333333333,0.204510039295591,0.248648730315158,0.33013040325795,0.330521045444144,0.409383732023213,0.477373501714865
"MininfI",1.41666666666667,0.213566494692113,0.256835725693335,0.334885276513544,0.335690529035721,0.41032085571507,0.47749776920183
"MininfI",1.5,0.221914831464406,0.264219952159503,0.339205981007913,0.340068755166028,0.412430010590234,0.476796227523346
"MininfI",1.58333333333333,0.229578426291366,0.270848510587222,0.343118493143952,0.343729188157943,0.413484704534928,0.475399767651016
"MininfI",1.66666666666667,0.2365834905205,0.276919882272311,0.346285760690087,0.346736915441291,0.413140076296336,0.47341680885235
"MininfI",1.75,0.242958068920123,0.282101169438083,0.348750362180932,0.349149907234773,0.41354056509182,0.470937503376069
"MininfI",1.83333333333333,0.248731256375974,0.286964222806621,0.35065663351606,0.351020059684959,0.412938368781274,0.468037150441858
"MininfI",1.91666666666667,0.253932600308596,0.291114139475006,0.352137944572307,0.352394047294923,0.41245226394459,0.464778922961612
"MininfI",2,0.258591643846272,0.294198146686188,0.353123559130683,0.353314028845407,0.411499685228075,0.46121606912229
"MininfI",2.08333333333333,0.262737579725441,0.296909068739869,0.353677283403722,0.35381823649753,0.411240558546948,0.457393697537554
"MininfI",2.1,0.263507722571193,0.297430199444044,0.35361611632201,0.353872302781326,0.410972903028639,0.456601564877931
"MininfI",2.16666666666667,0.266398995623875,0.29932362781202,0.353683026940044,0.35394146300701,0.41004749354082,0.453350206915382
"MininfI",2.25,0.269603687512616,0.300992982904922,0.353594454277971,0.353715472005727,0.408669195765098,0.449118448935152
"MininfI",2.33333333333333,0.272378526704647,0.302150582943703,0.353160601969411,0.353169346903935,0.406551590003942,0.444726679238254
"MininfI",2.41666666666667,0.274749371271375,0.303301009999392,0.352000273837406,0.352329784394673,0.404269528829531,0.440199323343353
"MininfI",2.5,0.276741010658602,0.304083224733623,0.350935713168608,0.351221344948047,0.401529524822004,0.435557600833863
"MininfI",2.58333333333333,0.278238144891084,0.303757777529604,0.34941684442163,0.349866668662345,0.398064337081159,0.430820036908407
"MininfI",2.66666666666667,0.277222920373811,0.303105297875214,0.34779787217199,0.348286659859914,0.395069004951638,0.427704431433248
"MininfI",2.75,0.275779186443054,0.302186294943286,0.345977851685389,0.346500647855055,0.392143579409817,0.425603688304064
"MininfI",2.8,0.274819379210201,0.3016403983553,0.344772012323915,0.345337659629349,0.391199681936729,0.42426440241931
"MininfI",2.83333333333333,0.274142810975596,0.301229297089376,0.343949862116614,0.344526528576429,0.390169598251647,0.423340743361799
"MininfI",2.91666666666667,0.272330558273919,0.300060829397007,0.341847475785865,0.342380888107906,0.387326616781718,0.420930490731229
"MininfI",3,0.270358068782024,0.29817952964168,0.339870690263648,0.340079111936732,0.385104810409044,0.418386561092699
"MininfI",3.08333333333333,0.268239933831265,0.296478757718223,0.337424822991781,0.337635482494514,0.382778800017246,0.415721458072726
"MininfI",3.16666666666667,0.265989764198432,0.294653190048591,0.334593547582492,0.335063265526302,0.379640375470629,0.412946674465848
"MininfI",3.25,0.263620253769049,0.292342347967795,0.331981655002403,0.332374787819126,0.376031068846806,0.410072792962621
"MininfI",3.33333333333333,0.261143239171354,0.289317519913934,0.329315896308545,0.329581507917366,0.372632095095742,0.407109574334101
"MininfI",3.41666666666667,0.258569754899669,0.28670404838063,0.32651338378341,0.326694079760079,0.369418597313801,0.404066033788059
"MininfI",3.5,0.255910084670295,0.28395557431265,0.323430308996969,0.323722410588069,0.366527599260735,0.400950507941456
"MininfI",3.58333333333333,0.253173809540132,0.281161205139541,0.320313632687617,0.320675714055137,0.363080378285687,0.397770714084235
"MininfI",3.66666666666667,0.250369852427514,0.27827557855561,0.317226164932088,0.317562558439589,0.360032901817653,0.394533802163443
"MininfI",3.75,0.247506519762413,0.275359194324259,0.313860988706889,0.314390911005737,0.356543467075036,0.391246401127867
"MininfI",3.83333333333333,0.244591540760655,0.272255412458323,0.310591071052361,0.311168179206782,0.353171470234721,0.387914660683353
"MininfI",3.91666666666667,0.241617769582369,0.269107275680491,0.307561183498025,0.307901248475441,0.350313344870663,0.384544288501752
"MininfI",4,0.237770999993253,0.265818495278591,0.304131102786468,0.304596517190055,0.346831281181233,0.381140583763223
"MininfI",4.08333333333333,0.233930909062359,0.262782086258532,0.300565144605684,0.301259929230961,0.343450350670583,0.377708467641246
"MininfI",4.16666666666667,0.230101927107533,0.259491619665684,0.297038154784457,0.297897003931189,0.340350885462418,0.374252510736031
"MininfI",4.25,0.226288106224948,0.255933241032943,0.293511046277049,0.294512863954826,0.336989600634801,0.370776958117224
"MininfI",4.33333333333333,0.222493146463792,0.252396221984223,0.290031939943337,0.291112261461519,0.333896437970471,0.367285752407756
"MininfI",4.41666666666667,0.218720420083997,0.248718625558348,0.286680422647764,0.287699602328275,0.330580941970756,0.363782554805753
"MininfI",4.5,0.214972994195512,0.245041716864248,0.283265550068161,0.284278968739573,0.327171036076213,0.360270764411786
"MininfI",4.58333333333333,0.211253651992598,0.241591106016313,0.279952843796699,0.280854140368322,0.323801287117802,0.356753536119513
"MininfI",4.66666666666667,0.207564912407805,0.237905070048063,0.276451359989905,0.277428613980529,0.320384458000245,0.353233796988242
"MininfI",4.75,0.203909048494636,0.234129754722118,0.273023532067969,0.274005621777594,0.316976575631855,0.3497142614132
"MininfI",4.8,0.201732169995923,0.231985572095444,0.270850377754811,0.271954294391178,0.314869378002216,0.34760369225067
"MininfI",4.83333333333333,0.200288104748535,0.230589534165758,0.269579182441254,0.270588148689798,0.31359084143187,0.346197445304162
"MininfI",4.91666666666667,0.196703913191449,0.2269770991565,0.266154102621043,0.267178948450015,0.310224907576821,0.342685679162622
"MininfI",5,0.193158108405806,0.223696899170575,0.262942487765829,0.263780558635194,0.306775066658178,0.339181120239415
"MininfI",5.08333333333333,0.18965214165152,0.220244124994001,0.259618160589674,0.260395314810772,0.303221695418734,0.335685763902407
"MininfI",5.16666666666667,0.186187293942949,0.216968225374555,0.256263058097585,0.257025363655174,0.299821733494137,0.33220145413321
"MininfI",5.2,0.184813124787261,0.215516028462007,0.254923873946414,0.255682112105523,0.298437908874244,0.330811209144636
"MininfI",5.25,0.182764688286323,0.213393115111236,0.252899870618443,0.253672675264692,0.296366972523536,0.328729893328698
"MininfI",5.33333333333333,0.179385301213866,0.210089047177548,0.249547665684521,0.250339054775759,0.293112608942156,0.325771726342451
"MininfI",5.41666666666667,0.176049973495588,0.206927866215255,0.246173660499379,0.247026153184216,0.290015061834204,0.322937268805445
"MininfI",5.5,0.172759420150466,0.203450692750278,0.242977838779431,0.243735477482634,0.286859398335691,0.320098502137753
"MininfI",5.58333333333333,0.169514239844626,0.200005055742157,0.239743563367281,0.240468400203207,0.283574186438022,0.317257336334805
"MininfI",5.66666666666667,0.166314923593679,0.196771536298303,0.236567321900429,0.237226168280303,0.280477555372489,0.314415560202089
"MininfI",5.75,0.16316186290221,0.19354300313355,0.233415978031764,0.23400991136529,0.277443996392038,0.311574848119158
"MininfI",5.83333333333333,0.160055357430652,0.19028984318848,0.230213980844068,0.230820649684562,0.274372159819854,0.308736766480249
"MininfI",5.91666666666667,0.156995622110185,0.187225087026767,0.2270738379358,0.227659301357867,0.271262411353459,0.305902779739849
"MininfI",6,0.153982793786696,0.184124754474087,0.223981183106805,0.224526689257544,0.268017330685648,0.303074256123853
"MininfI",6.08333333333333,0.151016937452031,0.181061802068301,0.220906888566743,0.221423547466954,0.264759880129852,0.300252473050845
"MininfI",6.16666666666667,0.148098052007883,0.178035479081561,0.217863994645428,0.218350527279214,0.26177304750783,0.297438622209391
"MininfI",6.25,0.145226075650965,0.175047723435349,0.214874458479787,0.215308202825447,0.258824861047237,0.294633814360935
"MininfI",6.33333333333333,0.142400890939361,0.172190416138615,0.211845321817165,0.212297076393645,0.255894532183885,0.29183908391734
"MininfI",6.41666666666667,0.139622329487925,0.169420514513735,0.208883536873804,0.209317583381746,0.252983007721675,0.289055393241081
"MininfI",6.5,0.136890176346795,0.166412127833282,0.205924996839211,0.206370096939218,0.250088746127916,0.286283636710278
"MininfI",6.58333333333333,0.13420417410177,0.1634924690451,0.202999612685301,0.203454932336434,0.247158130492725,0.283524644579556
"MininfI",6.66666666666667,0.131564026661094,0.160701344886437,0.200146990553123,0.200572351021893,0.244140263722066,0.280779186597602
"MininfI",6.75,0.128969402787578,0.157953288209266,0.197325271988767,0.19772256442761,0.241325966384931,0.2780479754305
"MininfI",6.83333333333333,0.126419939415667,0.155229662698838,0.194495404257456,0.194905737563938,0.238511133172604,0.275331669925431
"MininfI",6.91666666666667,0.123915244719704,0.152499072146629,0.191698863880122,0.192121992365695,0.235680896447761,0.272630878177404
"MininfI",7,0.121454900969342,0.150015854821337,0.188939566613146,0.189371410826315,0.232876946937001,0.269946160428809
"MininfI",7.08333333333333,0.11903846719781,0.147372762849223,0.186155487148065,0.186654037946614,0.230015573285964,0.267278031823707
"MininfI",7.16666666666667,0.11666548166044,0.144800319066162,0.183448568431618,0.183969884471279,0.227090403038735,0.264626964988786
"MininfI",7.25,0.114335464122419,0.142229136834725,0.180805288628205,0.181318929453889,0.224308363511043,0.261993392475872
"MininfI",7.33333333333333,0.112047918001743,0.139782420184069,0.178182206036228,0.17870112267836,0.221597394123772,0.259377709090561
"MininfI",7.41666666666667,0.109802332345909,0.137375834500234,0.17559303060185,0.176116386911178,0.21880630074305,0.256780274080293
"MininfI",7.5,0.10759818366616,0.134979190968147,0.173044474372623,0.173564620009284,0.216043091368725,0.254201413203028
"MininfI",7.58333333333333,0.105434937646143,0.132620953506867,0.170513999880575,0.171045696901602,0.213535988711316,0.25164142069214
"MininfI",7.66666666666667,0.103312050711026,0.130300305634705,0.168075845855923,0.168559471426226,0.21109558219486,0.249100561097466
"MininfI",7.75,0.101228971482559,0.128016893287598,0.165569766605047,0.166105778050882,0.208645437801854,0.246579071027375
"MininfI",7.83333333333333,0.0991851421369231,0.125769832708019,0.163160860698055,0.163684433495408,0.205993896202233,0.244077160809385
"MininfI",7.91666666666667,0.0971799996521018,0.123559028104046,0.160753644210074,0.161295238239189,0.203439538936895,0.241595016050257
"MininfI",8,0.0952129769603801,0.121384433719104,0.15837678995225,0.15893797793035,0.201077335549729,0.239132799110694
"MininfI",8.08333333333333,0.0932835040169343,0.119245328077177,0.156069285363192,0.156612424708815,0.198621974217608,0.23669065050575
"MininfI",8.16666666666667,0.0913910087762292,0.117094731014999,0.153764136872904,0.15431833843138,0.196197059043565,0.234268690216679
"MininfI",8.25,0.0895349180926968,0.115014047274803,0.151463747666347,0.15205546781737,0.193827462415494,0.231867018931941
"MininfI",8.33333333333333,0.0877146585564042,0.11299073893258,0.149213430548827,0.149823551527469,0.191514816663287,0.229485719229877
"MininfI",8.41666666666667,0.0859296572558803,0.111001069095759,0.147016005909727,0.147622319164431,0.189268262883135,0.22712485668947
"MininfI",8.5,0.0841793424781795,0.109043744381418,0.144861246585044,0.145451492207027,0.187021456651319,0.224784480939981
"MininfI",8.58333333333333,0.0824631443532076,0.107119579927516,0.142709368905455,0.143310784885328,0.184641387843714,0.22246462665739
"MininfI",8.66666666666667,0.0807804954377361,0.105171690383645,0.140586264847141,0.141199904989616,0.182462773696008,0.220165314497489
"MininfI",8.75,0.0791308312495502,0.103256520216716,0.138463717420336,0.139118554625369,0.180223203216994,0.217886551978283
"MininfI",8.83333333333333,0.0775135907583588,0.101375071166278,0.136372645714594,0.137066430922675,0.178008541018451,0.215628334320586
"MininfI",8.91666666666667,0.0759282168291835,0.0995636994172922,0.134355935939785,0.135043226692768,0.175819477575214,0.213390645237175
"MininfI",9,0.0743741566246234,0.0977240812994101,0.13240292804833,0.133048631039254,0.173655820095404,0.211173457678204
"MininfI",9.08333333333333,0.0728508619703759,0.0959173358675456,0.130441571707416,0.131082329929461,0.171536631641683,0.208976734538518
"MininfI",9.16666666666667,0.0713577896818532,0.094143009051494,0.128474620184519,0.129144006720984,0.169453152323847,0.206800429319682
"MininfI",9.25,0.0698944018583188,0.0924540646382871,0.126568394527943,0.127233342651699,0.16738334278427,0.204644486755734
"MininfI",9.33333333333333,0.0684601661484806,0.0907635596924287,0.124636518678142,0.125350017298754,0.16526425980769,0.202508843408986
"MininfI",9.41666666666667,0.0670545559855453,0.0891040229005841,0.122770530553399,0.123493709001872,0.163239841726179,0.200393428229043
"MininfI",9.5,0.0656770507956797,0.0874741672857322,0.120898574435867,0.121664095256029,0.161310397753553,0.198298163080535
"MininfI",9.58333333333333,0.0643271361825121,0.0858734632871797,0.119105218675571,0.119860853077067,0.159325742665993,0.196222963243562
"MininfI",9.66666666666667,0.0630043040870353,0.0843014291258863,0.117341813665868,0.118083659337217,0.157406649813625,0.194167737881804
"MininfI",9.75,0.0617080529266879,0.0827575885549568,0.115587097086089,0.116332191075968,0.155509912033345,0.192132390484673
"MininfI",9.83333333333333,0.0604378877157832,0.081241381891421,0.113848673671245,0.114606125789844,0.153630278795546,0.190116819288015
"MininfI",9.91666666666667,0.0591933201667398,0.0797522166543858,0.112145267726495,0.112905141698239,0.151753413480704,0.188120917668532
"MininfI",10,0.0579738687744389,0.0783040527553685,0.11044757294556,0.111228917988626,0.149898393106639,0.186144574515842
"MininfI",10.0833333333333,0.0567790588851949,0.0768849440631366,0.108784249026162,0.109577135043462,0.148085541382416,0.184187674585002
"MininfI",10.1666666666667,0.0556084227506385,0.0754914171333126,0.107143334019649,0.107949474647027,0.146345661333932,0.182250098825961
"MininfI",10.25,0.0544614995685557,0.0741200874662703,0.105521638497241,0.106345620175709,0.144587077207045,0.180331724694479
"MininfI",10.3333333333333,0.0533378355117134,0.0727712637298964,0.103925385039716,0.10476525677399,0.142840873456012,0.178432426447657
"MininfI",10.4166666666667,0.0522369837450123,0.0714467153749865,0.102353784236712,0.103208071514482,0.141115316175849,0.176552075420731
"MininfI",10.5,0.0511585044322356,0.0701460231852491,0.100811699321839,0.101673753544163,0.139399872165979,0.174690540287895
"MininfI",10.5833333333333,0.0501019647331326,0.0688727204123144,0.0993053697974645,0.10016199421829,0.137638614227616,0.172847687309139
"MininfI",10.6666666666667,0.0490669387916904,0.0676373381549231,0.0978132713936495,0.0986724872210565,0.135898887676466,0.171023380560666
"MininfI",10.75,0.0480530077165196,0.0664295678854577,0.0963290990326943,0.0972049286752287,0.134180700205877,0.169217482152068
"MininfI",10.8333333333333,0.0470597595536607,0.0652429679539293,0.0948739065664409,0.0957590172421102,0.132540555340616,0.167429852432487
"MininfI",10.9166666666667,0.0460867892526747,0.0640771903884891,0.0934283564683802,0.0943344542110051,0.130929181239988,0.165660350183432
"MininfI",11,0.0451336986266007,0.0629318915638323,0.0920155672362338,0.0929309435795206,0.129336880477317,0.163908832800195
"MininfI",11.0833333333333,0.0442000963060471,0.0618067322340017,0.0906369093689013,0.0915481921256254,0.127763457317568,0.162175156463281
"MininfI",11.1666666666667,0.0432855976885656,0.0607013775578964,0.0892663675553655,0.0901859094710882,0.126208716243055,0.160459176298156
"MininfI",11.25,0.0423898248835324,0.0596155399735065,0.0879188733831667,0.0888438081376392,0.124672462076038,0.158760746525567
"MininfI",11.3333333333333,0.0415124066523954,0.0585423948796235,0.0865845610785647,0.0875216035966403,0.12315450009358,0.157079720603968
"MininfI",11.4166666666667,0.0406529783454325,0.0574724470373687,0.0852659195553802,0.0862190143119344,0.121654636133468,0.155415951362469
"MininfI",11.5,0.0398111818351697,0.0564218258417436,0.0839755657728681,0.0849357617766982,0.120172676692434,0.153769291125658
"MininfI",11.5833333333333,0.0389866654464329,0.0553901959603982,0.0826976524315855,0.0836715705448249,0.11870842901755,0.152139591831295
"MininfI",11.6666666666667,0.0381790838843178,0.0543986662346606,0.0814595965598737,0.0824261682568225,0.117261701190013,0.150526705139733
"MininfI",11.75,0.0373880981598695,0.0534328788137408,0.0802284675893088,0.081199285660983,0.11583230220267,0.148930482536624
"MininfI",11.8333333333333,0.036613375513072,0.052480545976836,0.0790134226275847,0.0799906566302211,0.114436104165636,0.147350775429975
"MininfI",11.9166666666667,0.0358545893344133,0.0515213119769897,0.077816589241301,0.078800018174589,0.113064074097955,0.145787435240496
"MininfI",12,0.0351114190849143,0.0505795421555254,0.0766377054352989,0.0776271104499341,0.111647436064435,0.144240313486168
"MininfI",12.0833333333333,0.0343835502144163,0.0496549230356436,0.0754765123440644,0.0764716767629767,0.11028319701504,0.14270926186173
"MininfI",12.1666666666667,0.033670674079445,0.0487471464731643,0.0743355223889185,0.0753334635730124,0.108917801358154,0.141194132312316
"MininfI",12.25,0.0329724878601936,0.04785590958568,0.0732131522352184,0.0742122204906129,0.107569155592581,0.139694777102344
"MininfI",12.3333333333333,0.0322886944760814,0.0469809146806839,0.0721025619182771,0.0731077002734651,0.106237063921877,0.138211048880351
"MininfI",12.4166666666667,0.0316190025011818,0.0461218691837544,0.0710129172024896,0.0720196588195686,0.104921332227308,0.136742800739098
"MininfI",12.5,0.0309631260792516,0.0452784855665457,0.0699368019595176,0.0709478551580217,0.10362176809393,0.135289886271577
"MininfI",12.5833333333333,0.0303207848380608,0.0444509328846295,0.0688700004866743,0.0698920514375072,0.102338180833522,0.133852159623405
"MininfI",12.6666666666667,0.0296917038043096,0.043638600160822,0.0678265276030334,0.0688520129128169,0.101070381504295,0.13242947554111
"MininfI",12.75,0.0290756133185416,0.0428410760768899,0.0668081633266248,0.0678275079295367,0.0998181829278478,0.131021689417049
"MininfI",12.8333333333333,0.0284722489494467,0.0420580930817157,0.0657910685174378,0.0668183079068698,0.0985813997036325,0.129628657331444
"MininfI",12.9166666666667,0.0278813514088126,0.0412872416094607,0.0647888472780236,0.0658241873189428,0.097359848220877,0.128250236091085
"MininfI",13,0.0273026664667764,0.0405275954843592,0.0638018527799184,0.0648449236746704,0.0961533466682421,0.126886283265153
"MininfI",13.0833333333333,0.0267359448670273,0.039781860340963,0.0628422222090036,0.0638802974961863,0.0949471999868773,0.125536657218459
"MininfI",13.1666666666667,0.0261809422431793,0.0390497852342217,0.0618927664519628,0.0629300922962502,0.0937410944777486,0.124201217141838
"MininfI",13.25,0.025637419035668,0.0383311235257532,0.0609515274527631,0.0619940945545939,0.092550785935217,0.122879823080157
"MininfI",13.3333333333333,0.0251051404085463,0.0376256328226509,0.0600309334847288,0.0610720936930823,0.0913755023575864,0.121572335958276
"MininfI",13.4166666666667,0.0245838761673737,0.036933074916665,0.0591300988898802,0.060163882050103,0.0902519740418237,0.120278617604682
"MininfI",13.5,0.0240734006778115,0.0362609667488675,0.0582426885801149,0.0592692548541619,0.089167348041969,0.118998530773095
"MininfI",13.5833333333333,0.0235734927845611,0.0356049173505087,0.0573685076977874,0.0583880101966257,0.0880446216073676,0.117731939162258
"MininfI",13.6666666666667,0.0230839357317792,0.0349606954176872,0.0565056435420778,0.0575199490040559,0.0869348641431391,0.116478707433749
"MininfI",13.75,0.0226045170843114,0.0343280903382624,0.0556401090239207,0.0566648750099988,0.0858475008182714,0.115238701228134
"MininfI",13.8333333333333,0.0221350286491361,0.033706895087059,0.0547842266437299,0.0558225947260463,0.0847872139792818,0.114011787179655
"MininfI",13.9166666666667,0.0216752663981253,0.0330969061751356,0.0539566429479888,0.0549929174126125,0.083739962431803,0.112797832929312
"MininfI",14,0.0212250303917291,0.0324979235990891,0.0531470025238931,0.0541756550493451,0.0827055895074334,0.111596707136538
"MininfI",14.0833333333333,0.0207841247032259,0.0319097507901892,0.0523446257378515,0.0533706223050689,0.0816839402054717,0.110408279489586
"MininfI",14.1666666666667,0.0203523573445758,0.0313321945640755,0.0515708164311864,0.052577636507719,0.0806576457752343,0.109232420714571
"MininfI",14.25,0.0199295401932394,0.0307650650706386,0.0508167070823539,0.051796517614066,0.0796341256375749,0.108069002583365
"MininfI",14.3333333333333,0.0195154889193847,0.0302081757437065,0.0500652954031556,0.0510270881790203,0.0786235541647172,0.106917897920446
"MininfI",14.4166666666667,0.0191100229144957,0.0296613432512601,0.0493132413533572,0.0502691733249633,0.0776358130772643,0.105778980608656
"MininfI",14.5,0.0187129652209999,0.0291243874459481,0.0485678165676482,0.0495226007109914,0.0766691347844218,0.104652125593987
"MininfI",14.5833333333333,0.0183241424625728,0.0285971313156828,0.0478297615547729,0.048787200501948,0.0756962321855068,0.103537208889464
"MininfI",14.6666666666667,0.0179433847760624,0.0280794009350098,0.0471039683847148,0.0480628053376923,0.0747356403408985,0.102434107578135
"MininfI",14.75,0.0175705257444285,0.0275710254168585,0.0463820757582306,0.0473492503023788,0.0737968042224412,0.101342699815267
"MininfI",14.8333333333333,0.0172054023301639,0.0270718368642988,0.0456683438679517,0.0466463728935171,0.0728898026326776,0.100262864829803
"MininfI",14.9166666666667,0.0168478548101138,0.026581670322986,0.044983127630336,0.0459540129912557,0.0719939196267787,0.0991944829251001
"MininfI",15,0.0164977267113332,0.0261003044450919,0.0443113683438813,0.0452720128277535,0.0711090206145689,0.0981374354789926
"MininfI",15.0833333333333,0.0161548647476623,0.0256212546391578,0.043633802068588,0.044600216956505,0.0702349725339565,0.0970916049432364
"MininfI",15.1666666666667,0.0158191187578696,0.0251504965544448,0.0429665785320331,0.0439384722220513,0.0693716438396811,0.0960568748423707
"MininfI",15.25,0.0154903416448034,0.0246883825660817,0.042309540914174,0.0432866277298367,0.0685189044917635,0.0950331297720492
"MininfI",15.3333333333333,0.0151683893150604,0.0242347543060405,0.0416625347103274,0.0426445348159806,0.0676766259435862,0.0940202553968482
"MininfI",15.4166666666667,0.0148531206199991,0.0237894562846816,0.0410254077007101,0.0420120470173867,0.0668446811297843,0.0930181384476046
"MininfI",15.5,0.0145443972977627,0.023352335839971,0.0403980099201542,0.04138902004205,0.066022944453918,0.0920266667183123
"MininfI",15.5833333333333,0.0142420839160179,0.0229232430872425,0.0397801936278568,0.0407753117394207,0.0652112917758849,0.0910457290625869
"MininfI",15.6666666666667,0.0139460478161702,0.022502025294083,0.0391718132775862,0.0401707820712366,0.064398112596206,0.0900752153897743
"MininfI",15.75,0.0136561590585455,0.0220885418840833,0.0385727254880964,0.0395752930825831,0.0635930286339225,0.08911501666071
"MininfI",15.8333333333333,0.0133722903680907,0.0216826531477546,0.037982789013521,0.0389887088729519,0.0627979854850543,0.0881650248831111
"MininfI",15.9166666666667,0.0130943170813356,0.021284219801376,0.0374018647141578,0.0384108955677027,0.0620128592347123,0.0872251331066793
"MininfI",16,0.01282211709431,0.0208931051018458,0.0368298155274969,0.0378417212897824,0.0612375274256434,0.086295235417918
"MininfI",16.0833333333333,0.0125555708111465,0.0205091748010435,0.0362665064393554,0.0372810561315661,0.0604718690449769,0.0853752269346586
"MininfI",16.1666666666667,0.0122945610940515,0.0201339622763981,0.0357118044555135,0.0367287721272057,0.0597157645109702,0.0844650038003843
"MininfI",16.25,0.0120389732141784,0.0197667129248688,0.0351699174825238,0.0361847432252489,0.0589690956596652,0.0835644631783362
"MininfI",16.3333333333333,0.0117886948030028,0.0194085583501315,0.0346367513943877,0.0356488452613116,0.0582317457313532,0.0826735032453613
"MininfI",16.4166666666667,0.0115436158048607,0.0190568894545148,0.0341072445544534,0.0351209559311811,0.0575035993570469,0.0817920231855979
"MininfI",16.5,0.0113036284303727,0.0187115890236008,0.0335889748094374,0.0346009547642086,0.0567845425449005,0.0809199231839882
"MininfI",16.5833333333333,0.0110686271105107,0.0183725419469093,0.0330800825381806,0.0340887230968597,0.0560744626665237,0.0800571044195948
"MininfI",16.6666666666667,0.0108385084519151,0.0180396351811611,0.0325747176150591,0.0335841440467829,0.0553732484433825,0.0792034690588265
"MininfI",16.75,0.0106131711930422,0.0177127577141179,0.0320800587901634,0.033087102487168,0.0546807899331867,0.0783589202485359
"MininfI",16.8333333333333,0.0103925161607843,0.0173918005287066,0.0315969689897648,0.0325974850211908,0.0539969785161577,0.0775233621089366
"MininfI",16.9166666666667,0.0101764462281497,0.0170767012611667,0.0311236286356171,0.0321151799568934,0.0533217068813734,0.076696699726449
"MininfI",17,0.00996486627275306,0.0167674365560776,0.0306573709539882,0.0316400772823657,0.0526548690131257,0.075878839146447
"MininfI",17.0833333333333,0.00975768313589962,0.0164637990422849,0.0301980904281001,0.0311720686411039,0.0519963601772317,0.0750696873658814
"MininfI",17.1666666666667,0.00955480558279998,0.0161656579974459,0.0297456830871356,0.0307110473078778,0.0513460769074884,0.0742691523258858
"MininfI",17.25,0.00935614426354204,0.0158729140502685,0.0293000464851371,0.0302569081648936,0.0507039169921637,0.0734771429043168
"MininfI",17.3333333333333,0.00916161167449907,0.0155854696181794,0.0288610796799355,0.0298095476780593,0.0500697794604196,0.0726935689081718
"MininfI",17.4166666666667,0.00897112212069645,0.0153032288756311,0.0284190074631634,0.0293688638736782,0.0494435645688555,0.0719183410659949
"MininfI",17.5,0.00878459167891268,0.0150260977229391,0.0279867691145446,0.0289347563154422,0.0488251737881078,0.0711513710202378
"MininfI",17.5833333333333,0.00860193816132163,0.0147539837554876,0.0275627179428899,0.028507126081608,0.0482145097894432,0.0703925713195456
